Name,Born,Died,Age,Gender,Class/Dept,Ticket,Fare,Cabin,Joined,Occupation,Survived?,Boat,Body,Nationality,URL
"MORGAN, Mr Arthur Herbert",1885,1912,27,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/arthur-herbert-morgan.html
"MORGAN, Mr Patrick",1885,,26,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/patrick-morgan.html
"MORGAN, Mr Thomas A.",1886,1912,26,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,302,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-morgan.html
"MORRELL, Mr James",1887,,24,Male,Deck Crew,,,,Belfast,Able Seaman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/james-morrell.html
"MORRIS, Mr Frank Herbert",1883,1954,28,Male,Victualling Crew,,,,Belfast,Bathroom Steward (1st Class),SAVED,14,,English,https://www.encyclopedia-titanica.org/titanic-survivor/frank-herbert-morris.html
"MORRIS, Mr William Edward",1889,1912,23,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-edward-morris.html
"MORRISON, Mr Thomas",1886,,26,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/thomas-morrison.html
"MOSS, Mr William",1876,1912,35,Male,Victualling Crew,,,,Belfast,1st Class Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-moss.html
"MOYES, Mr William Young",1887,1912,24,Male,Engineering Crew,,,,Belfast,Senior 6th. Engineer,LOST,,,Scottish,https://www.encyclopedia-titanica.org/titanic-victim/william-young-moyes.html
"MULLHOLLAND, Mr Daniel",1852,1919,60,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/daniel-mullholland.html
"MULLHOLLAND, Mr J.",1867,,45,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/j-mullholland.html
"MULLIN, Mr Thomas",1891,1912,20,Male,Victualling Crew,,,,Southampton,3rd Class Steward,LOST,,323,Scottish,https://www.encyclopedia-titanica.org/titanic-victim/thomas-mullin.html
"MURDOCH, Mr William McMaster",1873,1912,39,Male,Deck Crew Titanic Officers,,,,Belfast,1st. Officer,LOST,,,Scottish,https://www.encyclopedia-titanica.org/titanic-victim/william-mcmaster-murdoch.html
"MURDOCK, Mr William John",1874,1941,37,Male,Engineering Crew,,,,Belfast,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-biography/william-murdock.html
"MURPHY, Mr Thomas",1877,,35,Male,Engineering Crew,,,,Belfast,Leading Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/thomas-murphy.html
"MüLLER, Mr Ludwig",1875,1912,37,Male,Victualling Crew,,,,Southampton,Interpreter Steward (3rd Class),LOST,,,German,https://www.encyclopedia-titanica.org/titanic-victim/l-muller.html
"NANNINI, Sig. Francesco Luigi Arcangelo",1870,1912,42,Male,Restaurant Staff,,,,Southampton,Head Waiter (Restaurant),LOST,,,Italian,https://www.encyclopedia-titanica.org/titanic-victim/francesco-luigi-arcangelo-nannini.html
"NEAL, Mr Harold Bentley",1886,1950,25,Male,Victualling Crew,,,,Southampton,Baker,SAVED,13,,English,https://www.encyclopedia-titanica.org/titanic-survivor/henry-neal.html
"NEILL, Mr Thomas",1870,,42,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/thomas-neill.html
"NETTLETON, Mr George Walter",1882,1912,30,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/george-nettleton.html
"NEWMAN, Mr Charles Thomas",1879,1912,32,Male,Engineering Crew,,,,Southampton,Assistant Storekeeper,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-thomas-newman.html
"NICHOLLS, Mr Sidney",1873,1912,39,Male,Victualling Crew,,,,Southampton,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/sidney-nicholls.html
"NICHOLS, Mr Albert William Stanley",1864,1912,47,Male,Deck Crew,,,,Belfast,Boatswain,LOST,,,Australian,https://www.encyclopedia-titanica.org/titanic-victim/alfred-nichols.html
"NICHOLS, Mr Arthur",1866,1912,45,Male,Victualling Crew,,,,Southampton,Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/arthur-nichols.html
"NICHOLS, Mr Walter Henry",1876,1960,35,Male,Victualling Crew,,,,Southampton,"Assistant Saloon Steward, 2nd class",SAVED,15,,English,https://www.encyclopedia-titanica.org/titanic-survivor/walter-henry-nichols.html
"NIVEN, Mr John Brown",1881,1912,30,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,Scottish,https://www.encyclopedia-titanica.org/titanic-victim/j-mcgregor.html
"NOLAN, Mr Michael Bernard",1872,1941,40,Male,Engineering Crew,,,,Belfast,Leading Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/michael-nolan.html
"NOON, Mr John Thomas",1870,1912,42,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-noon.html
"NORRIS, Mr James",1890,1912,22,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/j-norris.html
"NOSS, Mr Bertram Arthur",1892,1912,20,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/bertram-arthur-noss.html
"NOSS, Mr Henry",1881,1961,30,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/henry-noss.html
"NUTBEAN, Mr William",1881,1947,30,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/william-nutbean.html
"O'CONNOR, Mr John",1882,1933,29,Male,Engineering Crew Substitute Crew,,,,Southampton,Trimmer,SAVED,B,,English,https://www.encyclopedia-titanica.org/titanic-survivor/john-oconnor.html
"O'CONNOR, Mr Thomas Peter",1868,1912,44,Male,Victualling Crew,,,,Belfast,1st Class Bedroom Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-peter-oconnor.html
"O'LOUGHLIN, Dr William Francis Norman",1849,1912,63,Male,Deck Crew,,,,Belfast,Surgeon,LOST,,,Irish,https://www.encyclopedia-titanica.org/titanic-victim/william-francis-norman-oloughlin.html
"OLIVE, Mr Charles",1881,1912,31,Male,Engineering Crew,,,,Southampton,Greaser,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-olive.html
"OLIVE, Mr Ernest Roskelly",1885,1912,27,Male,Victualling Crew,,,,Southampton,Clothes Presser Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/ernest-roskelly-olive.html
"OLIVER, Mr Harry",1871,1944,41,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,9,,English,https://www.encyclopedia-titanica.org/titanic-survivor/harry-oliver.html
"OLLIVER, Mr Alfred John",1884,1934,27,Male,Deck Crew,,,,Belfast,Quartermaster,SAVED,5,,Channel Islander,https://www.encyclopedia-titanica.org/titanic-survivor/alfred-olliver.html
"ORPET, Mr Walter Hayward",1881,1912,31,Male,Victualling Crew,,,,Southampton,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/walter-hayward-orpet.html
"ORR, Mr James",1872,1912,39,Male,Victualling Crew,,,,Southampton,Assistant Vegetable Cook,LOST,,,Scottish,https://www.encyclopedia-titanica.org/titanic-victim/j-orr.html
"OSBORNE, Mr William Edward",1879,1912,33,Male,Victualling Crew,,,,Belfast,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-edward-osborne.html
"OSMAN, Mr Frank",1885,1938,27,Male,Deck Crew,,,,Southampton,Able Seaman,SAVED,2,,English,https://www.encyclopedia-titanica.org/titanic-survivor/frank-osman.html
"OTHEN, Mr Charles Alfred",1876,1952,36,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/charles-othen.html
"OWEN, Mr Lewis",1862,1912,49,Male,Victualling Crew,,,,Southampton,"Assistant Saloon Steward, 2nd Class",LOST,,,Welsh,https://www.encyclopedia-titanica.org/titanic-victim/lewis-owen.html
"PACEY, Mr Reginald lvan",1894,1912,17,Male,Victualling Crew,,,,Southampton,Lift Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/reginald-lvan-pacey.html
"PACHERA, Sig. Jean Baptiste Stanislas",1892,1912,19,Male,Restaurant Staff,,,,Southampton,Assistant Larder Cook,LOST,,,French,https://www.encyclopedia-titanica.org/titanic-victim/jean-baptiste-stanislas-pachera.html
"PAICE, Mr Richard Charles John",1880,1912,32,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/richard-charles-john-paice.html
"PAINTER, Mr Charles",1880,1912,32,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-painter.html
"PAINTER, Mr Frank",1883,1912,29,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/frank-painter.html
"PAINTIN, Mr James Arthur",1882,1912,29,Male,Victualling Crew,,,,Southampton,Captain's Steward (Tiger),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/james-arthur-paintin.html
"PALLES, Mr Thomas Henry Michael",1867,1912,45,Male,Engineering Crew,,,,Belfast,Greaser,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-palles.html
"PARSONS, Mr Edward",1874,1912,37,Male,Victualling Crew,,,,Southampton,Chief Storekeeper (1st Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/edward-parsons.html
"PARSONS, Mr Frank Alfred",1885,1912,26,Male,Engineering Crew,,,,Belfast,Senior 5th. Engineer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/frank-alfred-parsons.html
"PARSONS, Mr Richard Henry",1893,1912,18,Male,Victualling Crew,,,,Southampton,Saloon Steward (2nd class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/richard-parsons.html
"PASCOE, Mr Charles Henry",1867,1937,45,Male,Deck Crew,,,,Southampton,Able Seaman,SAVED,8,,English,https://www.encyclopedia-titanica.org/titanic-survivor/charles-pascoe.html
"PATTON, Mr Matthew",1886,1948,26,Male,Engineering Crew,,,,Belfast,Trimmer,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/matthew-patton.html
"PEARCE, Mr Alfred Ernest",1887,1912,24,Male,Victualling Crew,,,,Southampton,Steward,LOST,,,Irish,https://www.encyclopedia-titanica.org/titanic-victim/alfred-emest-pearce.html
"PEARCE, Mr John",1878,1933,33,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/john-pearce.html
"PEARCEY, Mr Albert Victor",1887,1952,25,Male,Victualling Crew,,,,Southampton,Pantry Steward (3rd Class),SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/albert-victor-pearcey.html
"PEDRINI, Sig. Alessandro",1890,1912,21,Male,Restaurant Staff,,,,Southampton,Assistant Waiter,LOST,,104,Swiss,https://www.encyclopedia-titanica.org/titanic-victim/alessandro-pedrini.html
"PELHAM, Mr George",1873,1939,39,Male,Engineering Crew,,,,Southampton,Trimmer,SAVED,16,,English,https://www.encyclopedia-titanica.org/titanic-survivor/george-pelham.html
"PENNAL, Mr Thomas Frederick Cohen",1878,1912,34,Male,Victualling Crew,,,,Southampton,Bathroom Steward (1st Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-pennal.html
"PENNEY, Mr Alfred",1884,,28,Male,Engineering Crew Deserted,,,,Southampton,Trimmer,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/penney.html
"PENNY, Mr William Farr",1880,1912,31,Male,Victualling Crew,,,,Southampton,Assistant Saloon Steward (2nd Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-farr-penny.html
"PENROSE, Mr John Poole",1863,1912,49,Male,Victualling Crew,,,,Belfast,Bedroom Steward (1st Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-poole-penrose.html
"PERACCHIO, Sig. Alberto",1892,1912,20,Male,Restaurant Staff,,,,Southampton,Assistant Waiter,LOST,,,Italian,https://www.encyclopedia-titanica.org/titanic-victim/alberto-peracchio.html
"PERACCHIO, Sig. Sebastiano",1894,1912,17,Male,Restaurant Staff,,,,Southampton,Assistant Waiter,LOST,,,Italian,https://www.encyclopedia-titanica.org/titanic-victim/sebastiano-peracchio.html
"PERKINS, Mr Laurence Alexander",1890,1912,22,Male,Victualling Crew,,,,Southampton,Telephone Operator Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/laurence-alexander-perkins.html
"PERKIS, Mr Walter John",1874,1954,37,Male,Deck Crew,,,,Belfast,Quartermaster,SAVED,4,,English,https://www.encyclopedia-titanica.org/titanic-survivor/walter-john-perkis.html
"PEROTTI, Sig. Alfonso",1891,1912,20,Male,Restaurant Staff,,,,Southampton,Assistant Waiter,LOST,,,Italian,https://www.encyclopedia-titanica.org/titanic-victim/alfonso-perotti.html
"PERREN, Mr William Charles",1864,1912,47,Male,Victualling Crew,,,,Southampton,Boots Steward (2nd class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-charles-perren.html
"PERRITON, Mr Hubert Prouse",1880,1912,32,Male,Victualling Crew,,,,Southampton,Saloon Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/hubert-prouse-perriton.html
"PERRY, Mr Edgar Lionel",1892,1940,19,Male,Engineering Crew,,,,Southampton,Trimmer,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/edgar-lionel-perry.html
"PERRY, Mr Henry Frederick",1889,1912,23,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/henry-perry.html
"PETERS, Mr William Chapman",1886,1950,26,Male,Deck Crew,,,,Southampton,Able Seaman,SAVED,9,,English,https://www.encyclopedia-titanica.org/titanic-survivor/william-chapman-peters.html
"PETTY, Mr Edwin Henry",1887,1912,25,Male,Victualling Crew,,,,Southampton,Bedroom Steward (2nd class),LOST,,82,English,https://www.encyclopedia-titanica.org/titanic-victim/edwin-henry-petty.html
"PFROPPER, Mr Richard Paul Jozef",1882,1964,30,Male,Victualling Crew,,,,Southampton,Saloon Steward,SAVED,,,German,https://www.encyclopedia-titanica.org/titanic-survivor/richard-pfropper.html
"PHILLIMORE, Mr Harold Charles William",1888,1967,23,Male,Victualling Crew,,,,Belfast,Saloon Steward (2nd class),SAVED,14,,English,https://www.encyclopedia-titanica.org/titanic-survivor/harold-charles-william-phillimore.html
"PHILLIPS, Mr George",1885,1912,27,Male,Engineering Crew,,,,Southampton,Greaser,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/george-phillips.html
"PHILLIPS, Mr James",1885,,27,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/james-phillips.html
"PHILLIPS, Mr John George",1887,1912,25,Male,Victualling Crew,,,,Belfast,Telegraphist,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/jack-phillips.html
"PHILLIPS, Mr Walter John",1875,1912,37,Male,Restaurant Staff,,,,Southampton,Storekeeper,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/walter-john-phillips.html
"PHILLIPS, Mr William",1886,,26,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-phillips.html
"PIATTI, Sig. Louis",1895,1912,17,Male,Restaurant Staff,,,,Southampton,Assistant Waiter,LOST,,,French,https://www.encyclopedia-titanica.org/titanic-victim/louis-piatti.html
"PIAZZA, Sig. Pompeo Gaspro",1879,1912,33,Male,Restaurant Staff,,,,Southampton,Waiter,LOST,,266,English,https://www.encyclopedia-titanica.org/titanic-victim/pompeo-piazza.html
"PIDGEON, Mr William",1865,1922,46,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-pidgeon.html
"PIERCE, Mr Robert",1872,,40,Male,Engineering Crew,,,,Belfast,Fireman,,,,,https://www.encyclopedia-titanica.org/titanic-biography/robert-pierce.html
"PITFIELD, Mr William James",1886,1912,25,Male,Engineering Crew,,,,Southampton,Greaser,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-james-pitfield.html
"PITMAN, Mr Herbert John",1877,1961,34,Male,Deck Crew Titanic Officers,,,,Belfast,3rd. Officer,SAVED,5,,English,https://www.encyclopedia-titanica.org/titanic-survivor/herbert-john-pitman.html
"PLATT, Mr Wilfred George",1894,1912,17,Male,Victualling Crew,,,,Southampton,Scullion,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/w-platt.html
"PODESTA, Mr Alfred John Alexander",1887,1968,24,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/john-alexander-podesta.html
"POGGI, Sig. Emilio",1883,1912,28,Male,Restaurant Staff,,,,Southampton,Waiter,LOST,,301,Italian,https://www.encyclopedia-titanica.org/titanic-victim/emilio-poggi.html
"POINGDESTRE, Mr John Thomas",1884,,27,Male,Deck Crew,,,,Southampton,Able Seaman,SAVED,12,,Channel Islander,https://www.encyclopedia-titanica.org/titanic-survivor/john-thomas-poingdestre.html
"POND, Mr George",1879,1912,32,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/george-pond.html
"POOK, Mr Percy Robert",1876,1912,36,Male,Victualling Crew,,,,Southampton,Assistant pantry steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/p-pook.html
"PORT, Mr Frank",1889,1943,22,Male,Victualling Crew,,,,Southampton,Steward,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/frank-port.html
"PORTEUS, Mr Thomas Henry",1878,1912,33,Male,Victualling Crew,,,,Southampton,Butcher,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-porteus.html
"PRANGNELL, Mr George Alexander",1881,1953,30,Male,Engineering Crew,,,,Southampton,Greaser,SAVED,B,,English,https://www.encyclopedia-titanica.org/titanic-survivor/george-alexander-prangnell.html
"PRENTICE, Mr Frank Winnold",1889,1982,23,Male,Victualling Crew,,,,Southampton,Storekeeper,SAVED,4,,English,https://www.encyclopedia-titanica.org/titanic-survivor/frank-winnold-prentice.html
"PRESTON, Mr Thomas Charles Alfred",1891,1912,20,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-charles-alfred-preston.html
"PRICE, Mr Ernest Cyril",1895,1912,17,Male,Restaurant Staff,,,,Southampton,Barman,LOST,,186,English,https://www.encyclopedia-titanica.org/titanic-victim/ernest-price.html
"PRIDEAUX, Mr John Arthur (Jack)",1888,1912,23,Male,Victualling Crew,,,,Southampton,3rd Class Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-jack-arthur-prideaux.html
"PRIEST, Mr Arthur John",1887,1937,24,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,15,,English,https://www.encyclopedia-titanica.org/titanic-survivor/arthur-john-priest.html
"PRIOR, Mr Harold John Arnold",1891,1949,20,Male,Victualling Crew,,,,Southampton,Steward (3rd Class),SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/harold-john-prior.html
"PROCTOR, Mr Charles",1866,1912,45,Male,Victualling Crew,,,,Belfast,Chef,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-proctor.html
